DateTime,RealPower
2018-10-10 11:15:00,4811.067999999999
2018-08-25 23:45:00,2793.6100000000006
2019-11-08 14:15:00,4631.930000000001
2018-09-07 11:15:00,4393.486
2018-10-05 20:15:00,3638.9199999999996
2018-11-07 17:30:00,4776.916000000001
2019-11-03 17:30:00,3695.5699999999997
2018-09-07 05:00:00,2946.096
2020-02-19 07:30:00,3469.7320000000004
2019-10-01 01:45:00,2805.0420000000004
2019-10-24 01:45:00,2922.116
2019-10-16 09:15:00,4457.919999999999
2019-11-30 12:00:00,2749.1899999999996
2018-10-30 10:30:00,4795.523999999999
2018-12-04 18:30:00,4727.818000000001
2018-11-24 05:00:00,2690.432
2018-11-25 21:15:00,3687.586
2019-11-13 04:30:00,3058.6119999999996
2018-11-02 06:00:00,3452.735999999999
2018-12-04 19:45:00,4573.282000000001
2018-12-02 05:15:00,2823.375999999999
2019-11-01 15:45:00,4269.546
2019-11-11 20:00:00,3843.1039999999994
2018-10-08 23:00:00,3645.8880000000004
2020-02-23 12:45:00,3204.128
2020-02-15 01:15:00,2736.2059999999997
2018-09-14 07:45:00,3820.272
2019-10-19 16:00:00,3689.879999999999
2020-01-05 22:00:00,3120.2799999999997
2019-12-05 05:30:00,3205.522
2018-10-08 01:45:00,2876.1100000000006
2018-11-03 21:45:00,3581.94
2018-09-01 07:00:00,2836.7239999999997
2018-10-06 10:15:00,3488.6039999999994
2019-11-04 11:15:00,4693.894
2019-12-16 10:30:00,4148.848
2018-11-23 18:15:00,2974.876
2018-10-20 08:30:00,2923.6640000000007
2018-11-11 08:45:00,2781.465999999999
2020-02-14 19:30:00,3844.680000000001
2018-11-27 05:45:00,3433.999999999999
2020-02-27 05:45:00,3169.1279999999997
2020-02-28 05:45:00,3089.8920000000007
2019-11-15 15:00:00,4469.042
2019-10-24 22:15:00,3733.834
2018-09-23 21:45:00,3107.5260000000003
2020-01-06 12:30:00,4421.002
2018-08-26 01:15:00,2765.164
2018-12-05 03:15:00,2964.4359999999997
2018-12-04 20:30:00,4301.522
2018-08-23 11:00:00,4533.176000000001
2018-11-07 04:15:00,2977.748
2018-10-01 00:00:00,3118.6059999999998
2018-11-06 07:45:00,3966.47
2018-09-11 09:00:00,4048.902
2018-08-14 11:30:00,4545.269999999999
2018-08-17 12:30:00,4273.810000000001
2019-12-19 17:30:00,3624.7440000000006
2018-12-05 05:45:00,3362.1339999999996
2019-11-27 02:00:00,2820.3540000000003
2018-11-03 05:30:00,2684.1859999999997
2018-10-26 05:30:00,3429.455999999999
2018-09-20 21:30:00,3709.054
2019-10-14 01:00:00,2831.750000000001
2019-09-28 11:15:00,3324.4200000000005
2018-10-03 18:30:00,4512.036
2020-01-06 20:30:00,3657.3699999999994
2018-08-23 16:45:00,4227.066000000001
2018-11-28 09:00:00,4509.231999999999
2019-09-27 07:00:00,3674.855999999999
2018-10-29 19:45:00,4402.5380000000005
2018-11-05 01:45:00,3021.0599999999995
2019-12-07 15:30:00,3580.2760000000003
2020-02-23 02:00:00,2591.7180000000003
2018-08-25 19:15:00,2976.4499999999994
2018-10-20 00:30:00,2847.584
2018-10-26 07:30:00,3838.4320000000002
2018-10-17 18:30:00,4606.732
2020-02-20 11:30:00,4440.436
2020-02-19 14:00:00,4469.528
2019-12-09 17:30:00,4344.5199999999995
2018-12-02 09:45:00,3105.1579999999985
2018-11-19 06:45:00,3766.3320000000003
2019-10-30 00:15:00,2850.924
2018-10-23 22:15:00,3827.6839999999997
2018-10-25 12:30:00,4911.268
2018-09-29 07:45:00,2952.254
2019-10-09 15:30:00,4551.204
2020-02-25 14:30:00,4541.532000000002
2019-10-12 18:45:00,3552.297999999999
2018-11-13 20:15:00,4246.832
2019-10-07 12:15:00,4722.536
2019-11-12 02:15:00,2769.2620000000006
2018-10-04 20:15:00,4327.735999999999
2018-10-24 00:15:00,3012.1699999999996
2019-11-19 03:15:00,2737.5679999999998
2018-10-18 10:45:00,4841.8820000000005
2018-09-25 03:00:00,2825.874
2018-10-03 14:00:00,4921.430000000001
2020-02-23 11:45:00,3088.0939999999996
2020-02-21 19:45:00,3869.116
2018-09-05 02:00:00,2710.586
2018-09-22 22:30:00,3109.809999999999
2020-02-20 23:45:00,3122.187999999999
2019-11-30 17:15:00,3103.052
2020-02-14 22:15:00,3278.1180000000004
2019-11-17 19:15:00,3604.47
2018-10-12 06:30:00,3693.792
2020-01-06 13:15:00,4378.972000000001
2019-09-27 22:30:00,3438.1220000000008
2019-10-10 03:15:00,2701.0260000000003
2018-12-03 17:30:00,4785.080000000001
2019-11-14 19:00:00,4336.146000000001
2019-11-13 23:30:00,3376.803999999999
2019-10-07 00:30:00,2764.5579999999995
2018-12-05 06:45:00,3773.5700000000006
2019-11-03 06:00:00,2617.722
2019-11-17 18:15:00,3646.284
2019-11-10 09:45:00,3010.364000000001
2018-10-03 20:30:00,4166.662
2018-10-01 12:30:00,4863.0160000000005
2018-10-11 10:00:00,4596.798000000001
2018-11-03 08:15:00,3045.066
2018-09-11 20:15:00,3463.5940000000005
2018-08-21 20:00:00,4057.1320000000014
2019-11-24 00:45:00,2750.8279999999995
2018-08-22 09:30:00,4378.666
2019-12-02 21:30:00,3868.0939999999996
2018-09-29 15:00:00,3547.0820000000003
2018-11-07 20:30:00,4347.444
2019-12-15 18:15:00,3135.1479999999997
2019-11-17 18:00:00,3628.6860000000006
2018-10-09 15:00:00,4877.906
2018-11-29 04:30:00,3197.5519999999988
2018-10-11 06:15:00,3653.3039999999996
2018-11-10 12:30:00,3572.8720000000003
2018-10-19 23:15:00,3381.788000000001
2018-12-12 11:45:00,4790.322
2018-11-16 01:15:00,2983.348000000001
2019-11-02 08:30:00,2729.2219999999998
2020-02-21 09:00:00,4000.848
2018-10-29 12:45:00,4835.948000000001
2018-11-06 04:30:00,2953.85
2018-11-13 10:00:00,4733.258
2018-10-02 12:30:00,4881.240000000001
2018-12-05 21:30:00,4155.302
2019-11-30 15:30:00,2827.584
2018-10-10 13:00:00,4805.906000000001
2019-11-09 21:45:00,3126.786
2018-09-30 18:00:00,3513.0959999999995
2019-11-25 01:00:00,2788.38
2019-11-07 19:00:00,4356.512000000001
2018-10-17 20:15:00,4328.026
2020-02-28 03:00:00,2591.872
2018-11-08 04:30:00,3248.6400000000003
2018-11-07 02:45:00,2972.018000000001
2020-01-05 07:45:00,2349.342
2019-10-07 04:45:00,2979.234000000001
2020-02-16 12:45:00,3026.348000000001
2019-12-18 06:15:00,3283.0159999999996
2019-10-21 03:30:00,2765.298
2019-11-11 05:00:00,2754.6960000000004
2019-10-13 05:30:00,2572.1999999999994
2019-11-16 21:15:00,3130.8219999999997
2019-12-03 20:00:00,4136.825999999999
2018-08-24 04:45:00,3226.010000000001
2019-11-13 04:15:00,3054.304
2018-12-05 20:30:00,4320.7080000000005
2018-08-25 12:00:00,3387.286000000001
2020-01-06 19:45:00,3851.8240000000005
2018-11-22 10:45:00,2580.638
2020-02-21 01:15:00,2690.496
2020-02-27 12:30:00,4521.438
2018-09-15 00:45:00,2824.4100000000003
2019-10-23 01:45:00,2853.118000000001
2018-10-01 11:45:00,4958.363999999999
2019-11-18 18:45:00,4346.162
2018-09-10 13:00:00,4304.198
2018-11-20 00:15:00,3099.0480000000002
2019-12-03 21:45:00,3827.0019999999995
2018-10-06 22:45:00,3080.320000000001
2018-12-01 15:45:00,3654.6079999999997
2020-02-14 00:30:00,2849.428
2018-12-02 00:00:00,3314.9260000000004
2020-01-07 23:15:00,3198.7160000000003
2018-12-13 15:45:00,4867.21
2019-11-13 17:15:00,4686.808000000002
2019-11-28 18:00:00,2751.2380000000003
2019-11-02 17:30:00,3477.6100000000006
2018-11-19 10:00:00,4822.346
2020-01-07 21:15:00,3529.3500000000004
2019-12-03 10:45:00,4544.846
2018-09-17 21:00:00,3324.878
2018-11-20 21:30:00,4023.014
2020-02-13 22:45:00,3440.464
2019-09-30 02:30:00,2641.9320000000002
2019-10-24 22:30:00,3693.738
2019-11-17 10:30:00,3073.7259999999997
2019-11-06 06:30:00,3549.9779999999982
2018-10-04 17:30:00,4467.948
2018-10-26 03:45:00,2873.138000000001
2020-02-29 21:45:00,3273.6079999999997
2018-09-02 15:30:00,3081.066
2020-02-27 01:00:00,2724.29
2018-09-04 23:30:00,3203.4360000000006
2019-10-11 02:30:00,2649.5420000000004
2018-12-09 05:00:00,3008.902
2018-08-21 08:30:00,4103.521999999999
2018-12-01 11:00:00,3466.6000000000004
2018-09-01 10:00:00,3115.1339999999996
2020-02-24 10:15:00,4406.626
2020-02-28 06:00:00,3124.35
2018-11-16 09:00:00,4368.940000000001
2019-10-04 10:15:00,4469.982000000001
2020-02-24 04:00:00,2691.4300000000003
2019-11-20 01:30:00,2850.0099999999998
2019-11-22 09:15:00,4346.6
2018-09-20 04:45:00,3166.0159999999996
2018-10-17 21:00:00,4158.581999999999
2019-12-17 08:30:00,3912.841999999999
2018-11-28 03:45:00,2857.8559999999993
2018-11-03 07:45:00,3019.5580000000004
2019-11-03 21:30:00,3510.4860000000003
2018-11-19 08:30:00,4337.221999999999
2018-11-22 10:00:00,2552.058
2018-11-30 15:30:00,4699.61
2019-09-29 01:30:00,2710.0440000000003
2018-09-16 20:30:00,3041.0859999999993
2019-12-03 04:45:00,3031.2680000000005
2018-09-27 07:45:00,3976.7940000000003
2018-09-26 15:00:00,4450.998
2018-12-03 20:45:00,4350.134
2019-11-14 22:15:00,3746.9079999999994
2019-11-01 14:00:00,4565.963999999999
2018-12-01 21:00:00,3612.822
2018-09-02 04:15:00,2683.676
2018-09-24 02:00:00,2875.98
2018-10-13 23:00:00,3288.5599999999995
2018-10-02 05:30:00,3538.8640000000005
2019-10-21 07:00:00,3570.6140000000005
2018-10-29 21:00:00,4245.552000000001
2018-09-07 06:15:00,3471.522
2019-10-27 18:45:00,3681.372
2018-09-15 03:45:00,2732.368
2018-09-24 19:15:00,3979.5239999999994
2018-08-23 18:30:00,3954.348
2020-02-26 23:30:00,3178.365999999999
2020-02-13 11:00:00,4512.003999999999
2019-11-10 18:15:00,3192.8040000000005
2018-09-08 20:45:00,3035.6879999999987
2018-09-04 17:30:00,3839.1859999999997
2019-09-30 09:15:00,4254.952000000001
2019-11-15 17:45:00,4276.758000000002
2018-10-11 15:15:00,4779.527999999999
2019-10-06 15:45:00,3218.6300000000006
2019-12-07 04:15:00,2841.1380000000004
2019-12-10 04:00:00,2971.2580000000003
2019-12-06 19:45:00,4036.4099999999994
2018-12-06 00:30:00,3363.164
2018-09-28 00:45:00,2864.8199999999993
2018-11-29 16:45:00,4840.779999999999
2019-09-30 07:15:00,3585.9159999999997
2018-12-02 18:30:00,3899.4180000000006
2019-11-08 00:15:00,2931.991999999999
2018-08-23 16:30:00,4281.9839999999995
2018-09-03 14:45:00,2754.0119999999993
2018-10-08 05:00:00,3296.436
2018-11-17 00:45:00,2858.7240000000006
2019-12-08 23:45:00,3312.611999999999
2019-10-28 01:45:00,2831.502
2019-11-08 02:00:00,2824.04
2019-11-03 16:30:00,3446.39
2019-11-04 07:45:00,3699.9799999999996
2018-10-12 15:15:00,4585.148
2018-11-26 14:30:00,4940.98
2018-09-05 17:45:00,3862.6440000000007
2019-12-09 05:30:00,3221.7359999999994
2018-12-01 01:00:00,2924.9939999999997
2020-02-23 13:30:00,3237.5899999999997
2019-12-10 16:45:00,4419.514
2018-10-27 10:15:00,3525.6199999999994
2018-10-10 21:00:00,4070.0720000000006
2018-08-29 02:15:00,2788.7059999999997
2019-12-10 08:00:00,3859.5640000000003
2019-11-02 02:30:00,2637.72
2019-11-14 21:30:00,3951.8780000000006
2018-11-28 20:30:00,4272.616
2018-08-18 20:45:00,3071.522
2018-11-24 18:30:00,3244.040000000001
2018-09-07 17:30:00,3824.5
2018-09-10 15:45:00,4157.41
2019-12-09 23:00:00,3567.5779999999995
2019-11-05 03:15:00,2835.8140000000003
2018-09-23 05:45:00,2854.0980000000004
2019-11-30 22:15:00,2827.5520000000006
2018-11-02 13:00:00,4872.910000000001
2020-02-24 19:30:00,4100.022000000001
2018-11-19 09:45:00,4727.388
2018-10-03 03:15:00,2908.4080000000004
2018-10-09 13:00:00,4806.4479999999985
2020-02-20 03:15:00,2600.754
2018-11-03 10:00:00,3553.4220000000005
2019-12-01 07:00:00,2550.0659999999993
2019-11-22 04:15:00,3042.042
2019-12-08 19:45:00,3684.1700000000005
2019-09-30 17:45:00,4212.212
2018-11-19 17:15:00,4766.005999999999
2019-11-21 21:15:00,3918.3959999999997
2019-10-31 03:30:00,2772.3039999999996
2019-11-05 16:15:00,4576.665999999999
2018-08-30 03:00:00,2726.756
2018-10-16 08:30:00,4183.916
2018-08-27 22:30:00,3256.8899999999994
2020-02-13 22:30:00,3485.7039999999993
2019-10-14 20:00:00,4246.352
2019-11-15 22:00:00,3360.2519999999995
2018-08-26 01:00:00,2758.536000000001
2020-02-19 04:15:00,2886.7439999999997
2018-10-06 13:00:00,3558.4559999999997
2019-11-27 14:45:00,4137.108
2018-12-06 13:30:00,5002.83
2018-10-24 15:45:00,4793.295999999999
2019-10-17 13:30:00,4719.956
2019-12-04 06:15:00,3514.8360000000002
2019-11-04 21:45:00,3943.086
