DateTime,RealPower
2015-01-26 23:15:00,-0.004
2015-01-26 23:30:00,-0.004
2015-01-26 23:45:00,-0.003
2015-01-27 00:00:00,-0.002
2015-01-27 00:15:00,-0.013
2015-01-27 00:30:00,-0.006
2015-01-27 00:45:00,-0.01
2015-01-27 01:00:00,-0.007
2015-01-27 01:15:00,-0.005
2015-01-27 01:30:00,-0.002
2015-01-27 01:45:00,-0.004
2015-01-27 02:00:00,-0.006
2015-01-27 02:15:00,-0.008
2015-01-27 02:30:00,-0.006
2015-01-27 02:45:00,-0.004
2015-01-27 03:00:00,-0.007
2015-01-27 03:15:00,-0.005
2015-01-27 03:30:00,-0.006
2015-01-27 03:45:00,-0.01
2015-01-27 04:00:00,-0.008
2015-01-27 04:15:00,-0.007
2015-01-27 04:30:00,-0.008
2015-01-27 04:45:00,-0.011
2015-01-27 05:00:00,-0.011
2015-01-27 05:15:00,-0.007
2015-01-27 05:30:00,-0.006
2015-01-27 05:45:00,-0.005
2015-01-27 06:00:00,-0.004
2015-01-27 06:15:00,-0.007
2015-01-27 06:30:00,-0.002
2015-01-27 06:45:00,-0.085
2015-01-27 07:00:00,-0.277
2015-01-27 07:15:00,1.029
2015-01-27 07:30:00,7.138
2015-01-27 07:45:00,15.119
2015-01-27 08:00:00,34.741
2015-01-27 08:15:00,53.919
2015-01-27 08:30:00,74.231
2015-01-27 08:45:00,95.608
2015-01-27 09:00:00,117.328
2015-01-27 09:15:00,146.04
2015-01-27 09:30:00,156.518
2015-01-27 09:45:00,145.276
2015-01-27 10:00:00,177.97699999999998
2015-01-27 10:15:00,195.634
2015-01-27 10:30:00,205.146
2015-01-27 10:45:00,213.67200000000005
2015-01-27 11:00:00,221.412
2015-01-27 11:15:00,226.709
2015-01-27 11:30:00,234.11
2015-01-27 11:45:00,237.943
2015-01-27 12:00:00,242.178
2015-01-27 12:15:00,231.864
2015-01-27 12:30:00,224.013
2015-01-27 12:45:00,241.331
2015-01-27 13:00:00,237.302
2015-01-27 13:15:00,228.865
2015-01-27 13:30:00,218.129
2015-01-27 13:45:00,207.29
2015-01-27 14:00:00,191.961
2015-01-27 14:15:00,197.436
2015-01-27 14:30:00,188.658
2015-01-27 14:45:00,178.371
2015-01-27 15:00:00,160.40800000000002
2015-01-27 15:15:00,143.15300000000002
2015-01-27 15:30:00,121.665
2015-01-27 15:45:00,80.762
2015-01-27 16:00:00,38.901
2015-01-27 16:15:00,43.505
2015-01-27 16:30:00,31.574
2015-01-27 16:45:00,20.858
2015-01-27 17:00:00,4.425
2015-01-27 17:15:00,0.382
2015-01-27 17:30:00,-0.3919999999999999
2015-01-27 17:45:00,-0.01
2015-01-27 18:00:00,-0.008
2015-01-27 18:15:00,-0.008
2015-01-27 18:30:00,-0.01
2015-01-27 18:45:00,-0.008
2015-01-27 19:00:00,-0.009
2015-01-27 19:15:00,-0.011
2015-01-27 19:30:00,-0.013
2015-01-27 19:45:00,-0.01
2015-01-27 20:00:00,-0.011
2015-01-27 20:15:00,-0.008
2015-01-27 20:30:00,-0.007
2015-01-27 20:45:00,-0.011
2015-01-27 21:00:00,-0.01
2015-01-27 21:15:00,-0.009
2015-01-27 21:30:00,-0.008
2015-01-27 21:45:00,-0.009
2015-01-27 22:00:00,-0.009
2015-01-27 22:15:00,-0.009
2015-01-27 22:30:00,-0.005
2015-01-27 22:45:00,-0.005
2015-01-27 23:00:00,-0.008
2015-01-27 23:15:00,-0.007
2015-01-27 23:30:00,-0.009
2015-01-27 23:45:00,-0.01
2015-01-28 00:00:00,-0.008
2015-01-28 00:15:00,-0.016
2015-01-28 00:30:00,-0.01
2015-01-28 00:45:00,-0.01
2015-01-28 01:00:00,-0.012
2015-01-28 01:15:00,-0.006
2015-01-28 01:30:00,-0.006
